                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.2088,                 4.3407,                 4.1787,                0.00435,                0.49132,                0.00949,                0.00319,                 2.6779,                 4.2521,                  4.145,             0.00026664,             0.00026664,             0.00026664
